696,587
467,187
413,266
108,521
433,884
777,440
473,373
195,478
366,12
249,168
863,117
954,885
36,241
437,185
545,416
200,164
564,439
841,184
941,405
358,572
950,121
679,229
82,303
583,565
250,228
448,805
697,614
18,924
292,824
194,432
566,967
659,866
996,980
77,521
56,351
902,844
904,52
129,685
728,482
744,859
795,564
310,993
638,988
389,104
730,490
897,795
15,269
362,747
85,217
20,330
247,81
904,592
506,910
252,790
955,256
228,670
427,1
507,279
173,390
276,87
657,287
511,161
929,267
416,661
991,286
910,167
484,148
553,899
237,528
327,246
773,50
815,665
763,588
340,619
657,294
605,333
751,281
628,897
387,630
67,53
933,296
790,756
251,645
751,857
347,314
816,986
908,266
250,398
302,650
143,783
716,558
316,739
519,586
703,535
932,341
869,570
143,383
8,687
617,442
516,683
51,988
140,747
193,142
554,175
705,354
544,653
117,420
591,123
452,568
241,806
734,698
58,815
334,226
655,125
51,804
279,542
844,939
66,647
37,515
316,642
709,339
902,199
281,816
516,578
952,274
382,474
470,175
692,712
808,458
31,512
86,918
702,668
416,582
437,167
547,160
780,551
794,628
268,742
141,427
951,256
76,814
865,838
24,286
503,394
810,803
661,573
719,273
681,738
581,401
164,73
162,986
771,371
927,481
86,917
102,916
898,74
272,835
200,283
190,417
567,181
13,807
844,625
7,928
725,981
267,165
38,606
425,699
525,356
132,803
916,318
401,146
475,116
438,994
562,559
827,390
205,610
1000,755
240,331
737,936
42,112
428,173
740,457
213,546
791,31
390,495
976,224
336,523
786,233
25,592
496,508
402,844
249,751
679,778
364,797
977,627
433,574
270,329
939,311
162,850
181,104
855,643
900,24
12,134
873,83
872,228
391,8
249,593
853,260
262,303
4,169
564,348
180,524
465,947
66,105
126,351
634,335
760,302
105,234
247,399
383,883
421,621
60,928
39,843
561,876
264,723
337,571
439,53
522,85
757,407
971,860
106,212
72,197
976,659
663,365
934,952
621,138
725,74
927,711
55,511
774,15
31,144
565,808
930,117
263,736
687,679
483,612
388,265
188,336
265,941
637,550
644,103
435,198
80,44
72,801
696,337
177,372
362,825
402,385
877,81
270,570
197,982
226,879
804,158
978,493
462,310
128,245
554,978
668,489
859,548
122,646
82,338
100,210
170,715
460,38
532,855
892,99
25,172
240,995
351,290
124,810
52,810
942,538
621,787
94,690
244,807
230,846
360,55
580,48
395,688
153,26
348,78
919,892
301,210
121,830
75,520
982,845
865,826
727,112
822,922
442,545
862,874
243,244
828,968
291,661
916,302
392,783
655,796
170,818
323,367
119,66
599,436
830,465
499,430
222,86
80,910
714,706
407,632
373,547
198,44
904,933
447,727
463,967
175,823
318,805
630,965
663,178
61,114
756,1
774,136
113,733
217,554
688,791
196,24
34,314
854,522
644,16
543,519
951,770
624,757
27,113
950,411
634,52
750,500
43,968
983,370
806,83
316,167
272,747
478,553
843,20
189,288
372,692
291,51
959,246
956,49
388,924
49,262
569,636
528,565
829,847
977,488
795,581
524,567
982,158
123,452
30,48
109,832
270,253
474,604
359,88
113,899
585,335
68,705
320,337
776,454
763,976
328,488
483,457
640,922
143,475
919,291
425,758
187,447
384,127
899,715
264,27
634,468
630,79
371,393
675,136
418,577
827,182
579,101
51,533
628,554
958,9
964,767
579,723
180,357
570,754
11,700
772,185
755,429
574,441
268,383
765,481
860,567
954,891
172,45
807,581
136,349
121,646
4,174
912,814
113,725
300,537
702,270
932,498
956,381
20,51
658,390
28,976
470,782
751,485
94,146
941,135
945,222
129,316
874,757
255,380
308,420
218,563
507,581
612,533
370,784
786,979
304,421
836,214
400,923
918,691
572,421
444,651
599,241
162,139
343,351
716,345
957,124
887,371
800,103
319,256
863,489
288,224
347,924
833,927
191,478
638,199
185,554
854,365
814,82
389,484
473,453
19,791
796,322
769,502
944,310
640,956
369,612
711,846
299,333
903,994
765,451
487,779
343,392
694,99
762,120
496,73
837,65
333,690
244,849
188,574
526,443
818,225
58,602
622,673
697,521
142,816
407,354
547,45
565,324
446,270
642,326
539,495
161,490
479,691
579,146
406,341
932,560
215,141
425,220
208,734
917,445
983,725
892,897
714,177
13,523
295,46
28,318
795,318
103,611
643,98
456,772
328,521
293,801
750,342
825,456
134,886
90,908
453,437
26,985
492,299
570,615
709,440
361,304
77,710
672,372
787,265
325,18
148,315
215,619
670,825
332,829
200,849
525,916
658,66
97,861
500,446
159,670
602,322
348,267
39,999
28,457
208,67
784,252
619,846
202,380
571,896
436,747
156,349
850,674
395,954
714,896
648,552
763,803
225,128
390,954
57,486
88,783
749,707
93,395
467,578
628,211
868,613
410,835
696,823
242,34
967,414
401,744
573,855
872,527
926,781
763,712
790,400
999,582
947,65
134,862
967,22
719,420
986,366
112,252
305,651
187,94
550,946
351,871
533,17
783,677
211,809
238,222
359,692
754,224
823,585
348,171
48,991
578,983
386,493
308,728
755,14
360,112
6,401
530,564
242,867
579,985
904,50
453,474
712,509
416,825
690,314
989,191
832,363
86,368
13,469
228,546
76,892
476,742
962,257
570,460
961,980
117,479
133,913
828,334
236,310
693,219
247,996
955,592
853,444
551,878
118,434
115,157
158,849
151,624
318,525
723,715
333,976
121,954
214,188
117,358
18,755
651,439
692,914
949,221
497,388
922,578
752,390
383,619
337,752
196,361
5,315
65,216
735,38
50,893
441,939
227,916
627,331
451,644
966,734
684,299
794,731
426,738
352,567
958,67
606,873
23,502
720,488
195,20
585,128
416,360
42,794
451,388
977,160
357,662
888,200
266,700
465,549
731,409
462,896
495,500
805,251
652,48
524,700
77,588
697,919
329,258
978,370
807,754
685,541
709,910
939,149
578,351
84,283
146,619
91,894
801,787
137,257
258,388
389,214
862,178
266,899
42,830
740,190
942,5
997,64
737,457
57,858
1000,215
763,956
447,611
991,125
214,718
28,589
598,662
295,796
779,411
142,983
573,168
713,477
331,931
281,165
992,97
383,122
217,596
789,213
280,673
739,160
852,817
961,151
22,194
38,140
186,147
352,945
487,502
111,167
84,657
357,633
283,684
468,889
247,648
19,342
870,76
175,91
248,283
52,636
316,631
614,497
65,554
19,47
150,333
842,227
387,495
922,521
898,508
885,251
879,286
991,231
561,240
772,884
962,667
3,177
3,44
452,997
757,78
397,327
670,539
629,945
263,392
884,507
850,321
442,833
812,388
386,197
500,70
331,117
932,502
982,503
774,634
530,909
187,449
400,610
120,212
518,106
33,601
783,922
98,140
100,525
681,184
459,931
991,949
869,297
292,835
125,390
542,670
273,91
404,879
394,653
983,900
995,176
503,293
362,438
899,63
792,618
46,757
8,195
325,187
61,642
171,727
729,17
705,68
26,523
833,40
235,418
891,889
712,427
765,139
629,795
190,676
707,310
145,712
465,303
516,201
889,411
355,701
783,292
150,930
145,651
884,787
716,8
401,64
376,286
355,807
236,508
955,528
726,729
238,777
497,777
229,723
773,12
251,360
915,136
417,27
432,491
147,939
233,615
120,669
21,626
194,363
163,159
56,396
484,358
355,871
167,118
587,654
135,984
295,354
931,76
456,537
263,190
218,388
545,68
639,16
487,634
713,751
932,802
425,195
808,263
540,290
654,408
412,691
399,91
140,330
552,799
167,81
406,447
724,451
455,232
34,199
38,191
545,98
995,22
683,31
32,970
177,359
136,667
673,610
813,305
886,169
521,726
247,917
184,170
828,880
282,162
55,97
470,555
296,88
803,843
251,552
325,241
919,835
656,28
798,120
469,677
797,928
104,832
979,59
568,56
2,569
513,729
238,248
770,462
506,707
714,293
912,532
230,934
265,742
574,778
23,477
664,829
523,510
431,786
431,619
462,719
245,836
966,940
70,267
589,508
921,794
600,333
595,210
563,334
813,417
982,109
658,900
329,764
877,477
782,363
745,866
192,311
601,101
564,864
201,766
16,348
936,196
555,348
657,912
34,590
516,300
223,67
802,768
41,993
405,308
639,375
187,657
795,572
132,45
422,341
869,387
611,235
503,102
69,518
246,653
493,28
746,498
601,928
927,301
168,675
22,786
705,631
294,394
978,115
168,503
197,540
111,487
660,70
157,954
334,899
732,328
210,64
809,824
617,575
313,521
382,862
223,911
563,512
128,459
496,65
260,612
621,329
646,357
359,327
32,684
410,185
649,104
115,511
679,640
200,15
374,602
967,970
971,340
514,714
971,438
669,613
977,735
699,757
303,804
530,351
434,813
455,325
470,993
463,141
149,246
198,551
895,443
315,277
560,814
573,920
620,135
86,1000
728,868
152,268
603,542
208,222
359,439
926,158
49,344
474,617
808,538
389,717
13,102
373,243
355,46
557,82
992,909
443,778
497,843
536,391
909,428
51,679
403,794
12,199
523,710
371,606
110,795
341,311
288,506
290,849
573,575
647,575
540,315
479,456
626,830
217,136
388,414
924,250
746,629
455,839
101,654
309,312
763,30
760,613
694,729
563,419
438,271
166,786
684,792
272,476
369,140
398,106
912,96
165,56
180,524
831,628
505,786
96,147
791,853
949,827
787,97
51,387
352,245
303,517
781,919
496,720
152,927
808,595
650,322
409,511
84,515
712,328
274,151
82,259
34,253
667,755
960,895
731,763
824,473
837,178
980,420
137,153
557,580
920,819
973,393
556,461
879,803
70,512
841,656
501,155
677,697
414,404
856,848
188,568
456,81
78,298
524,113
440,229
661,636
525,153
279,199
159,122
383,850
476,925
669,106
983,392
453,46
256,422
516,786
467,384
305,929
374,169
432,721
390,507
638,976
534,438
502,553
347,911
39,827
912,513
881,745
924,995
30,570
880,2
486,879
326,885
798,238
222,654
104,31
899,583
236,437
863,335
385,410
788,726
358,941
367,147
555,131
613,878
944,593
647,365
592,520
615,803
41,330
603,611
714,861
818,559
349,782
695,814
568,782
787,161
449,477
439,379
78,171
30,99
342,957
89,367
672,320
285,958
971,365
725,792
266,472
301,561
211,940
749,66
520,51
680,418
291,650
772,244
669,574
264,32
92,349
481,292
344,442
614,133
499,519
291,612
370,340
78,957
306,552
878,81
859,569
203,285
744,312
484,905
141,9
124,450
436,624
526,458
448,635
848,853
175,217
842,671
197,464
82,843
175,118
44,143
461,950
448,504
942,64
203,674
304,662
925,116
904,246
130,185
469,717
447,418
258,467
618,960
105,507
684,969
712,234
466,467
463,389
10,223
60,887
497,78
473,201
235,26
262,70
868,922
408,635
103,836
541,38
8,378
159,705
813,30
388,303
790,173
390,709
885,860
311,284
518,576
297,81
34,431
763,413
167,773
463,206
327,268
483,887
434,517
251,727
457,925
88,877
841,805
927,744
106,556
785,862
497,461
9,550
339,741
133,212
353,334
535,926
20,144
449,288
137,909
418,537
617,124
558,39
193,174
747,17
138,296
176,808
816,829
18,866
411,903
507,442
89,658
176,939
783,112
328,479
72,558
673,464
796,970
38,568
457,642
342,869
715,483
897,964
693,34
372,392
888,74
566,245
813,62
982,951
765,810
307,49
93,428
526,196
855,831
805,525
607,615
505,257
357,553
207,452
387,836
76,375
395,927
878,284
204,7
668,844
406,74
475,376
102,142
482,360
510,789
780,671
910,960
556,337
322,11
659,902
121,788
65,751
978,267
36,160
198,212
45,585
124,364
519,385
838,2
386,541
376,737
279,939
499,746
131,814
891,349
186,631
730,704
855,427
864,460
975,32
605,973
768,890
132,686
954,507
203,837
91,131
793,487
493,530
403,195
716,860
972,135
578,626
111,565
447,326
342,631
795,912
584,992
866,412
680,191
163,825
334,546
431,291
961,139
385,993
195,604
275,149
258,708
604,867
903,663
559,49
500,609
44,99
935,883
977,3
789,949
419,861
228,747
578,881
256,785
501,130
640,124
577,627
586,785
582,555
347,698
955,346
357,483
566,700
685,864
511,10
339,860
522,489
968,195
219,347
400,821
32,447
684,963
54,263
898,44
449,539
371,527
245,744
530,588
353,900
267,196
931,180
840,554
133,602
439,743
139,895
244,379
126,556
992,449
710,637
636,607
501,310
651,434
919,998
132,147
645,378
115,135
893,289
754,181
824,43
504,854
895,169
883,727
149,436
622,343
13,494
198,349
363,86
575,611
556,622
859,263
332,772
671,744
561,183
872,622
902,511
737,283
597,515
93,67
169,13
230,817
941,784
416,709
159,686
970,682
228,411
232,297
915,64
69,297
487,805
672,640
963,997
60,629
991,181
304,694
376,214
860,494
376,902
329,184
860,962
103,938
62,287
813,604
44,388
610,571
692,49
209,166
879,656
909,482
234,349
782,727
698,289
408,834
748,94
433,412
895,777
523,247
661,894
161,836
329,981
691,27
130,365
240,407
517,134
421,623
509,101
339,205
307,239
993,845
264,851
918,200
720,748
328,58
891,828
351,283
709,2
576,562
801,180
229,26
505,509
195,956
73,733
585,472
372,640
843,332
24,9
905,248
403,632
374,512
578,587
103,774
525,384
375,52
292,625
535,80
79,709
392,22
758,441
790,411
126,407
390,894
319,854
910,355
953,979
655,613
756,712
440,529
705,170
99,733
222,671
613,469
501,397
969,705
760,626
277,565
398,564
944,550
452,287
809,815
25,152
129,499
5,781
744,499
18,24
740,361
63,77
184,461
760,405
28,102
874,855
429,109
696,364
480,929
829,967
972,502
197,277
873,446
938,964
914,521
605,70
486,29
660,150
747,370
935,96
455,471
475,227
987,208
168,906
302,694
27,841
788,740
329,293
106,745
905,269
584,337
251,766
531,256
889,926
126,601
454,821
664,968
961,872
482,895
728,134
546,505
466,917
66,484
96,660
21,617
288,964
934,317
121,201
622,888
214,834
333,968
112,250
363,266
331,880
831,826
413,984
893,883
145,414
669,39
579,362
505,568
189,774
962,974
256,778
14,725
216,329
3,308
677,83
603,663
376,122
30,965
775,758
512,303
708,47
970,990
718,307
838,752
242,257
539,967
923,258
709,304
154,39
535,441
550,507
499,533
728,102
416,400
49,70
869,856
472,243
101,176
406,32
574,467
70,254
727,947
506,997
429,86
512,38
806,699
838,717
676,290
43,732
193,637
169,938
940,217
448,121
514,782
422,657
226,510
901,64
663,349
591,652
868,436
57,159
546,705
27,614
902,29
728,732
63,621
102,402
625,604
897,313
20,374
926,716
637,681
410,793
707,664
536,475
352,155
303,736
182,331
878,596
912,439
574,469
218,741
76,397
265,338
425,861
979,790
588,388
479,178
303,499
288,5
914,133
468,576
91,126
545,984
487,75
797,518
594,958
275,464
689,13
335,805
190,857
176,888
896,128
268,68
400,846
572,249
142,157
26,748
96,965
726,868
724,593
636,461
407,249
591,80
558,267
625,822
483,165
326,422
316,772
839,684
289,79
515,37
670,184
719,354
943,44
503,192
188,466
583,257
762,201
856,367
949,769
989,714
326,765
806,801
199,824
297,468
489,609
716,7
332,127
460,992
348,178
685,139
788,710
24,681
219,761
208,496
657,414
801,921
473,622
968,386
491,533
125,453
269,586
770,887
884,699
509,829
671,850
844,368
691,243
477,138
180,754
580,542
2,490
229,289
31,359
389,839
711,677
93,180
703,528
759,119
103,961
212,868
274,255
444,304
742,474
482,887
631,401
91,336
502,376
824,287
764,531
275,788
907,76
428,792
164,117
343,509
905,366
430,624
48,50
649,945
514,489
555,215
863,962
983,734
808,890
870,719
255,786
810,322
925,928
369,760
754,580
360,280
625,112
158,157
35,682
699,291
12,667
856,652
55,710
396,105
855,941
129,622
578,875
556,74
69,391
807,302
36,227
437,704
272,675
215,619
919,386
662,454
548,323
324,709
578,576
145,320
639,349
479,983
672,643
873,512
258,418
691,550
28,123
329,693
970,427
102,414
457,196
210,605
872,158
860,43
84,929
774,463
22,781
243,89
711,813
544,669
142,540
332,638
767,787
662,130
748,629
363,482
428,59
652,977
316,977
131,463
386,930
549,674
360,759
741,372
795,125
348,219
642,928
628,705
548,703
610,568
552,27
306,474
843,417
851,153
783,269
323,914
654,428
124,721
466,232
968,584
6,242
122,129
612,338
960,646
859,148
362,332
671,219
687,288
974,38
532,246
568,155
815,983
487,512
558,895
260,946
120,791
222,462
784,59
964,198
251,621
145,535
553,579
635,239
661,452
33,898
612,349
612,984
10,716
845,384
218,129
891,782
440,831
317,945
849,574
636,570
921,146
483,864
324,111
296,407
483,556
703,120
746,640
123,403
589,774
876,70
940,193
722,911
217,447
408,904
824,550
774,10
477,958
60,840
183,482
960,775
410,345
257,944
766,339
819,647
789,953
516,821
930,755
200,150
780,692
635,903
614,410
832,685
309,999
681,592
144,495
829,904
292,590
875,555
567,611
171,156
447,670
566,442
640,101
247,2
748,257
821,112
120,345
300,543
140,536
16,440
283,488
787,36
5,816
708,795
562,642
511,589
766,137
178,370
598,920
615,976
386,371
947,199
457,920
315,326
85,917
885,163
83,647
749,957
554,521
930,187
440,702
357,582
171,202
111,680
876,192
247,78
514,6
344,693
307,415
398,114
243,293
324,318
338,654
505,743
621,308
358,213
936,500
218,464
855,437
243,452
473,463
69,155
818,758
113,960
737,520
743,813
833,485
273,433
803,978
601,598
585,332
147,59
667,331
778,197
810,167
607,743
798,600
585,821
636,49
957,871
292,805
668,169
284,601
795,675
453,362
300,730
701,298
885,555
503,989
234,159
212,773
973,959
619,167
518,678
780,743
511,415
642,464
241,493
440,235
773,966
443,611
449,589
530,29
712,503
835,948
255,7
532,840
955,492
300,422
652,253
550,543
765,641
892,134
707,566
811,534
319,741
981,220
271,494
185,572
979,372
266,466
116,1
754,38
88,278
818,424
546,648
251,738
54,291
597,950
910,574
161,546
818,628
483,711
898,1000
63,341
12,169
423,838
271,904
11,768
823,185
649,979
153,303
903,718
408,160
215,647
215,410
218,307
403,879
114,335
57,258
893,804
97,256
882,814
447,686
896,968
260,84
91,704
567,683
763,265
545,523
34,655
630,349
675,563
270,333
354,651
163,78
317,638
969,186
534,34
704,990
35,971
527,863
143,674
507,730
322,282
354,951
931,288
892,737
484,524
114,144
761,119
632,779
125,897
288,517
538,380
384,921
749,181
955,390
762,563
281,839
79,530
939,636
548,635
574,694
380,190
880,437
179,949
152,227
269,666
335,911
809,101
31,365
930,335
733,233
727,223
570,929
561,31
389,193
255,906
383,621
317,839
285,54
383,397
972,466
676,367
469,789
400,109
894,68
574,609
291,955
862,647
25,108
267,603
292,731
87,788
457,102
897,91
477,653
108,760
324,613
662,222
787,244
261,881
869,149
666,129
861,305
36,99
571,478
318,811
918,535
994,982
191,561
180,390
93,212
711,867
370,20
885,835
18,886
0,275
619,422
370,144
982,473
125,68
12,64
787,179
312,843
91,585
750,926
995,261
692,31
276,344
911,331
706,46
620,407
111,749
869,704
119,995
955,302
47,6
214,55
360,273
547,754
417,699
289,342
909,485
737,6
135,258
557,599
602,644
871,524
518,676
588,186
315,879
861,259
174,126
994,615
288,696
713,204
633,605
787,746
359,918
921,705
138,794
593,212
947,309
66,396
920,752
390,67
528,778
852,286
190,278
433,120
169,542
828,6
901,4
311,597
332,36
155,963
178,382
259,662
151,996
839,960
580,155
940,756
716,607
803,684
687,11
805,212
379,134
407,564
598,692
866,782
608,593
207,225
257,196
454,447
511,640
768,252
829,534
185,654
53,241
210,44
214,329
204,287
785,99
416,669
847,402
433,168
85,273
146,586
35,407
926,330
919,228
289,180
811,947
470,4
88,731
659,624
563,559
62,928
559,535
917,552
131,93
749,647
243,446
743,696
476,799
321,618
669,340
525,56
705,543
197,114
541,358
654,865
374,644
393,345
245,931
166,918
433,384
68,773
139,746
90,343
512,47
217,140
47,955
885,885
322,362
76,633
289,578
736,311
232,659
354,506
987,388
943,916
941,101
972,66
399,880
407,754
492,281
893,906
275,408
739,533
439,234
705,927
221,221
818,2
658,129
623,621
688,536
904,260
973,125
311,688
636,189
569,964
238,822
794,66
63,694
312,885
298,109
705,579
694,173
314,596
57,11
324,671
617,62
533,893
6,393
209,728
236,232
934,635
417,781
670,347
215,435
941,328
967,722
57,227
312,560
237,600
426,625
839,569
175,210
695,689
417,816
373,654
540,757
801,422
549,605
366,603
691,594
415,20
830,528
882,656
868,330
697,886
856,889
943,710
470,892
264,133
473,693
479,400
512,444
481,411
972,889
948,190
620,601
402,947
733,507
752,906
672,614
660,586
757,103
855,483
55,183
372,902
471,180
655,400
601,21
302,190
446,360
210,52
17,519
603,803
71,519
751,942
916,741
378,795
431,491
727,743
357,779
737,97
561,905
918,371
487,869
491,208
188,444
436,122
224,40
426,173
135,631
118,267
443,676
967,512
346,508
8,983
176,379
68,445
448,819
316,788
925,367
845,126
476,290
924,113
174,883
671,231
527,490
165,295
110,384
739,953
743,491
570,848
230,777
801,443
760,552
764,118
44,148
377,425
821,72
623,136
120,217
713,554
684,978
292,664
925,15
511,601
524,831
468,441
57,245
614,882
766,826
988,692
116,100
253,900
542,806
467,334
736,287
788,53
626,577
999,121
856,671
98,675
946,710
45,209
492,885
928,305
84,500
931,0
256,83
23,968
258,512
369,844
575,704
273,831
891,128
558,409
911,722
638,689
776,609
686,744
939,803
970,713
341,391
817,848
690,29
870,993
861,642
635,57
660,514
258,551
952,245
795,690
671,65
672,473
77,870
173,361
761,611
676,748
774,157
476,987
175,990
103,226
921,278
680,390
748,493
543,274
381,434
923,700
51,903
839,554
422,924
116,492
726,223
689,834
322,503
529,832
158,969
427,722
328,766
666,811
134,177
300,878
148,49
659,98
853,765
859,446
20,265
114,906
735,938
275,230
112,250
328,815
358,827
673,698
664,449
503,32
373,564
539,724
446,167
225,546
167,289
387,397
591,527
154,810
708,51
646,620
825,168
36,282
901,942
192,645
325,153
282,139
594,444
659,332
116,785
140,146
698,111
91,55
581,253
356,928
426,349
488,883
273,356
67,806
236,663
570,647
653,525
317,789
699,105
492,641
811,953
667,642
423,895
123,254
430,962
680,55
437,800
95,988
348,397
168,587
411,438
136,794
277,417
906,747
238,875
888,626
741,754
526,157
562,820
619,823
552,58
551,750
581,395
735,720
920,695
933,390
145,865
672,330
539,584
246,367
165,851
257,266
781,304
229,950
535,101
761,703
255,6
488,313
603,737
255,588
736,263
344,590
57,573
710,198
751,940
450,219
374,101
841,995
445,131
63,692
457,526
286,961
370,433
415,508
150,908
367,804
712,697
204,396
39,22
715,276
535,78
825,201
204,231
815,148
387,368
598,814
515,294
699,539
545,626
622,408
543,171
643,429
998,594
212,972
681,357
356,130
591,11
196,617
208,275
946,112
740,340
598,251
601,449
536,6
134,740
231,576
942,159
726,475
810,320
571,789
556,476
978,730
483,81
464,458
835,751
709,571
423,289
789,210
652,904
148,713
373,911
267,91
94,711
924,461
125,584
21,217
184,608
308,643
665,635
89,292
258,777
695,821
856,998
802,186
342,868
48,332
258,753
890,585
445,372
528,779
191,841
600,287
227,491
662,848
554,950
140,776
68,701
818,728
720,787
833,889
364,901
761,487
725,846
83,833
852,843
836,799
625,861
939,731
532,455
303,622
947,915
572,941
777,142
286,973
502,822
48,940
405,972
507,901
254,287
355,828
388,154
270,753
665,647
160,695
93,750
150,92
771,246
450,885
204,946
454,521
285,85
516,890
935,300
488,320
176,655
163,818
866,126
725,620
575,529
169,406
413,836
257,946
327,323
923,776
32,80
874,821
583,402
125,544
245,867
649,688
337,518
687,974
40,485
572,522
740,748
636,854
216,540
683,81
219,73
856,750
454,852
92,812
388,243
961,883
824,104
15,968
450,327
427,468
946,845
223,319
569,483
297,383
206,217
701,133
349,362
823,434
472,662
133,677
478,339
841,736
678,907
217,699
813,978
679,530
795,54
741,815
644,159
765,463
522,94
367,292
706,290
923,451
940,561
376,372
333,548
266,442
5,430
170,152
341,467
569,373
414,295
515,929
624,83
680,865
93,189
73,101
655,298
67,624
175,863
609,515
513,955
762,569
69,788
611,285
873,74
228,147
593,669
8,738
126,206
196,437
852,221
522,29
226,505
617,10
779,766
755,367
24,13
637,938
616,342
520,83
536,265
909,880
901,195
294,54
143,189
374,112
946,644
574,382
859,465
341,867
769,626
516,120
709,259
540,661
34,279
753,428
93,828
878,349
133,182
617,566
532,546
267,435
682,978
59,623
942,103
555,155
207,303
504,606
0,462
166,134
481,899
938,1
924,270
2,229
240,960
255,562
649,705
17,393
44,579
684,161
958,515
355,401
617,872
389,138
411,969
7,438
37,259
59,650
376,0
589,16
354,810
43,348
773,785
41,625
592,934
471,693
641,343
494,94
863,621
